epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,728.603,0.38036,0.38131,0.89626,0.86146,0.75078,0.81698,0.64422,0.76135,1.00028,1.18167,0.000136898,0.000136898,0.000136898
139,733.466,0.42797,0.40212,0.89711,0.84061,0.77551,0.81654,0.6408,0.75662,1.00991,1.17987,0.000127467,0.000127467,0.000127467
140,739.052,0.42315,0.43963,0.91195,0.88732,0.73509,0.8192,0.63983,0.7558,1.00339,1.18239,0.000118035,0.000118035,0.000118035
141,747.093,0.36422,0.37766,0.87913,0.88686,0.73489,0.81782,0.63852,0.78194,0.98315,1.2034,0.000108604,0.000108604,0.000108604
142,752.763,0.37531,0.40016,0.885,0.91125,0.73531,0.80585,0.62094,0.83113,1.00444,1.26359,9.91726e-05,9.91726e-05,9.91726e-05
143,757.166,0.35533,0.34579,0.85925,0.85556,0.73326,0.80038,0.61787,0.83279,1.00739,1.29747,8.97412e-05,8.97412e-05,8.97412e-05
144,762.223,0.34012,0.34033,0.87107,0.85747,0.72624,0.79883,0.61732,0.835,0.97348,1.30114,8.03098e-05,8.03098e-05,8.03098e-05
145,767.535,0.33487,0.31979,0.87065,0.88925,0.71373,0.80285,0.62856,0.84057,0.95166,1.29643,7.08784e-05,7.08784e-05,7.08784e-05
146,772.364,0.32969,0.30463,0.85392,0.90678,0.71886,0.81015,0.6386,0.84939,0.94252,1.29039,6.1447e-05,6.1447e-05,6.1447e-05
147,777.509,0.32599,0.31267,0.86802,0.92958,0.71586,0.81418,0.64075,0.83571,0.9537,1.25567,5.20156e-05,5.20156e-05,5.20156e-05
148,782.381,0.34538,0.31938,0.85558,0.9047,0.72696,0.80944,0.64464,0.80693,0.94487,1.22106,4.25842e-05,4.25842e-05,4.25842e-05
149,787.042,0.3306,0.32368,0.8635,0.9054,0.72653,0.81119,0.65081,0.78607,0.9335,1.20065,3.31528e-05,3.31528e-05,3.31528e-05
150,791.861,0.3229,0.2995,0.87068,0.90544,0.72594,0.81138,0.65133,0.77481,0.92753,1.18715,2.37214e-05,2.37214e-05,2.37214e-05
